Hands-On Sencha Touch 2,http://pan.baidu.com/s/1ntqNO4T,,,,,,,,
,,,,,,,,,
Enterprise Web Development,http://pan.baidu.com/s/1nt5GQrn,,,,,,,,
,,,,,,,,,
Web Development with Node and Express,http://pan.baidu.com/s/1sj8W31b,,,,,,,,
,,,,,,,,,
Functional Thinking,http://pan.baidu.com/s/1c0pKj1u,,,,,,,,
,,,,,,,,,
Becoming Functional,http://pan.baidu.com/s/1mgmMd3U,,,,,,,,
,,,,,,,,,
"PHP Cookbook, 3rd Edition",http://pan.baidu.com/s/1jGEA2VG,,,,,,,,
,,,,,,,,,
Python for Finance,http://pan.baidu.com/s/1dDxjA1b,,,,,,,,
,,,,,,,,,
"Node Cookbook, 2nd Edition",http://pan.baidu.com/s/1mg2vaE8,,,,,,,,
,,,,,,,,,
Mastering Clojure Data Analysis,http://pan.baidu.com/s/1i3zJqJj,,,,,,,,
,,,,,,,,,
Mastering Metasploit,http://pan.baidu.com/s/1pJM7HEz,,,,,,,,
,,,,,,,,,
"WordPress: The Missing Manual, 2nd Edition",http://pan.baidu.com/s/1mg1ES3I,,,,,,,,
,,,,,,,,,
FileMaker Pro 13: The Missing Manual,http://pan.baidu.com/s/1GSxIm,,,,,,,,
,,,,,,,,,
Test-Driven Development with Python,http://pan.baidu.com/s/1jG627C6,https://mega.co.nz/#!YEg3VIqI!EZYuaRPed4v9d5NxAuvrmNwVqKa8BM3jTy0j8kQ2ZAA,,,,,,,
,,,,,,,,,
Learning Responsive Web Design,http://pan.baidu.com/s/1eQ3mVVO,,,,,,,,
,,,,,,,,,
"Using Joomla!, 2nd Edition",http://pan.baidu.com/s/1eQH0d14,,,,,,,,
,,,,,,,,,
Programming JavaScript Applications,http://pan.baidu.com/s/1o63C858,,,,,,,,
,,,,,,,,,
"Java Cookbook, 3rd Edition",http://pan.baidu.com/s/1gdwzpJH,,,,,,,,
,,,,,,,,,
Just Hibernate,http://pan.baidu.com/s/1hqCCrkS,,,,,,,,
,,,,,,,,,
"IPv6 Essentials, 3rd Edition",http://pan.baidu.com/s/1hqklYo0,,,,,,,,
,,,,,,,,,
Full Stack Web Development with Backbone.js,http://pan.baidu.com/s/1o6hXRke,,,,,,,,
,,,,,,,,,
Communicating Data with Tableau,http://pan.baidu.com/s/1hq5QCIw,,,,,,,,
,,,,,,,,,
Clojure for Machine Learning,http://pan.baidu.com/s/1mg5IxDm,,,,,,,,
,,,,,,,,,
"Elasticsearch Server, 2nd Edition",http://pan.baidu.com/s/13uVFK,,,,,,,,
,,,,,,,,,
"Peopleware: Productive Projects and Teams, 3rd Edition",http://pan.baidu.com/s/1pJ5EPF9,,,,,,,,
,,,,,,,,,
"Algorithms: Part II, 4th Edition",http://pan.baidu.com/s/1kTgK12R,,,,,,,,
,,,,,,,,,
"Algorithms: Part I, 4th Edition",http://pan.baidu.com/s/1mg0vn2S,,,,,,,,
,,,,,,,,,
Java SE 8 for the Really Impatient,http://pan.baidu.com/s/1qW2pzpa,,,,,,,,
,,,,,,,,,
iMovie: The Missing Manual,https://pan.baidu.com/s/1i6E6W0P,,,,,,,,
,,,,,,,,,
iPhoto: The Missing Manual,http://pan.baidu.com/s/1nt3IKcD,,,,,,,,
,,,,,,,,,
Concurrency in C# Cookbook,http://pan.baidu.com/s/1kTxGZgN,,,,,,,,
,,,,,,,,,
eCommerce in the Cloud,http://pan.baidu.com/s/1hqejVQs,,,,,,,,
,,,,,,,,,
Getting Started with OpenShift,http://pan.baidu.com/s/1i35OnAl,,,,,,,,
,,,,,,,,,
Efficient Android Threading,http://pan.baidu.com/s/1Ags7W,,,,,,,,
,,,,,,,,,
Getting Started with Bluetooth Low Energy,http://pan.baidu.com/s/1hqj5CNi,,,,,,,,
,,,,,,,,,
"Learning PHP, MySQL, JavaScript, CSS & HTML5, 3rd Edition",http://pan.baidu.com/s/1gdxeQ47,,,,,,,,
,,,,,,,,,
OpenStack Operations Guide,http://pan.baidu.com/s/1kTLZk2r,,,,,,,,
,,,,,,,,,
Flask Web Development,http://pan.baidu.com/s/1qWwM2Na,,,,,,,,
,,,,,,,,,
iOS 7 in Action,http://pan.baidu.com/s/1dD3Uuw5,,,,,,,,
,,,,,,,,,
Lean Customer Development,http://pan.baidu.com/s/1o6JlnGu,,,,,,,,
,,,,,,,,,
"EJB 3 in Action, 2nd Edition",http://pan.baidu.com/s/1i3xa9ST,,,,,,,,
,,,,,,,,,
Learn SQL Server Administration in a Month of Lunches,http://pan.baidu.com/s/1dD5WqI1,,,,,,,,
,,,,,,,,,
Solr in Action,http://pan.baidu.com/s/1mgv88pM,,,,,,,,
,,,,,,,,,
"Practical Zendesk Administration, 2nd Edition",http://pan.baidu.com/s/1kTuoNYn,,,,,,,,
,,,,,,,,,
Practical Data Science with R,http://pan.baidu.com/s/1c0b6gBQ,,,,,,,,
,,,,,,,,,
CoffeeScript in Action,http://pan.baidu.com/s/1mgwo6QO,,,,,,,,
,,,,,,,,,
����ʽ������,,,,,,,,,
,,,,,,,,,
Programming Sound with Pure Data,http://pan.baidu.com/s/1jGiK7MA,http://yunpan.cn/QipSfzfSUAXQK,,,,,,,
,,,,,,,,,
"Raspberry Pi: A Quick-Start Guide, 2nd Edition",http://pan.baidu.com/s/1kToOdDl,http://yunpan.cn/QipSqR3RakFyd,,,,,,,
,,,,,,,,,
Automate with Grunt,http://pan.baidu.com/s/1i3KarHj,http://yunpan.cn/QiprXYb5uxxYj,,,,,,,
,,,,,,,,,
Functional Programming in Java,http://pan.baidu.com/s/1o7P7NOu,,,,,,,,
,,,,,,,,,
Time Management for System Administrators,https://pan.baidu.com/s/1jJFkR9k,,,,,,,,
,,,,,,,,,
ScreenOS Cookbook,http://pan.baidu.com/s/1hqA8Fpa,,,,,,,,
,,,,,,,,,
Junos Security,http://pan.baidu.com/s/1hqGEufM,,,,,,,,
,,,,,,,,,
The Sustainable Network,http://pan.baidu.com/s/1qWlVUjU,http://yunpan.cn/QibAg8fAjwukx,,,,,,,
,,,,,,,,,
JUNOS Cookbook,http://pan.baidu.com/s/1o6rzBWe,,,,,,,,
,,,,,,,,,
JUNOS Enterprise Switching,http://pan.baidu.com/s/1kTicjKb,,,,,,,,
,,,,,,,,,
Big Data Analytics with R and Hadoop,http://pan.baidu.com/s/1mg7dUy8,http://yunpan.cn/QikeQay4H3GBM,,,,,,,
,,,,,,,,,
JUNOS High Availability,http://pan.baidu.com/s/1eQ5oo74,,,,,,,,
,,,,,,,,,
Mastering ElasticSearch,http://pan.baidu.com/s/1i3sV0zV,http://url.cn/JEmq2U,http://yunpan.cn/QikWXynjDbJsg,,,,,,
,,,,,,,,,
Multithreading in C# 5.0 Cookbook,http://pan.baidu.com/s/1ntiDMOx,http://url.cn/S2JoNo,http://yunpan.cn/QiSqHSJu96xDj,,,,,,
,,,,,,,,,
Sencha Touch 2 Mobile JavaScript Framework,http://pan.baidu.com/s/1o6wORB8,http://url.cn/S7LgvQ,http://yunpan.cn/QiSYtmjJJSR5U,,,,,,
,,,,,,,,,
Ivor Horton��s Beginning Visual C++ 2013,http://pan.baidu.com/s/1o6FfNku,http://url.cn/PRAemT,http://yunpan.cn/QiS5h3L6G3BXT,,,,,,
,,,,,,,,,
Python Data Visualization Cookbook,http://pan.baidu.com/s/1gdmnJCB,http://url.cn/NrTJ3E,http://yunpan.cn/QiqRQPKkRgWQ6,,,,,,
,,,,,,,,,
Spring Security 3.x Cookbook,http://pan.baidu.com/s/1gdId0fp,http://url.cn/LOEWSP,http://yunpan.cn/QiSxNvXkD8vEZ,,,,,,
,,,,,,,,,
Mastering Node.js,http://pan.baidu.com/s/1pJDbQ9H,http://url.cn/Pw1Qds,http://yunpan.cn/QiqwwpsPJtHCa,,,,,,
,,,,,,,,,
Introduction to R for Quantitative Finance,http://pan.baidu.com/s/1c0ksaMs,http://url.cn/QUPYE2,http://yunpan.cn/QiSFCBqHGrNHd,,,,,,
,,,,,,,,,
Android Hacker��s Handbook,http://pan.baidu.com/s/1o6BbUpc,http://url.cn/OnHdnD,http://yunpan.cn/Qirk9tWETImRJ,,,,,,
,,,,,,,,,
Securing Hadoop,http://pan.baidu.com/s/1nuNxd3b,,,,,,,,
,,,,,,,,,
The Browser Hacker��s Handbook,http://pan.baidu.com/s/1i3015U9,,,,,,,,
,,,,,,,,,
"Practical UNIX and Internet Security, 3rd Edition",http://pan.baidu.com/s/1mguZEVQ,,,,,,,,
,,,,,,,,,
WordPress: Pushing the Limits,https://pan.baidu.com/s/1c1KH4Vu,,,,,,,,
,,,,,,,,,
CSS3 Pushing the Limits,http://pan.baidu.com/s/1misJ73y,,,,,,,,
,,,,,,,,,
JavaScript Programming: Pushing the Limits,https://pan.baidu.com/s/1i6r6s6p,,,,,,,,
,,,,,,,,,
Head First JavaScript Programming,http://pan.baidu.com/s/1sltYt9z,,,,,,,,
,,,,,,,,,
"Mobile Design Pattern Gallery, 2nd Edition",http://pan.baidu.com/s/1dDzR6wx,,,,,,,,
,,,,,,,,,
Android Design Patterns,https://pan.baidu.com/s/1hucV50S,,,,,,,,
,,,,,,,,,
Java Performance: The Definitive Guide,http://pan.baidu.com/s/1kTqOINl,http://url.cn/OIXIOT,http://yunpan.cn/QNbphs62ayJHG,,,,,,
,,,,,,,,,
Real-Time Communication with WebRTC,http://pan.baidu.com/s/1ntyp3nj,,,,,,,,
,,,,,,,,,
Client-Server Web Apps with JavaScript and Java,http://pan.baidu.com/s/1pJBFnL5,http://url.cn/LLfZdE,http://yunpan.cn/QNbziVpJJfvJk,,,,,,
,,,,,,,,,
Creating Apps in Kivy,http://pan.baidu.com/s/1mg0Wa60,http://url.cn/Kpv2cH,,,,,,,
,,,,,,,,,
"Google Apps Script, 2nd Edition",http://pan.baidu.com/s/1iZ2kI,http://url.cn/PZTbiv,http://yunpan.cn/QNb3Q4z4vzt3N,,,,,,
,,,,,,,,,
"MySQL High Availability, 2nd Edition",http://pan.baidu.com/s/1gd65MX9,http://url.cn/OmG3wf,http://yunpan.cn/QNt2qiGtnpfT4,,,,,,
,,,,,,,,,
Java 8 Pocket Guide,http://pan.baidu.com/s/1hqtu9JA,,,,,,,,
,,,,,,,,,
iOS Game Development Cookbook,https://pan.baidu.com/s/1dZdYLC,,,,,,,,
,,,,,,,,,
Java: The Good Parts,http://pan.baidu.com/s/1gdwwyC7,http://url.cn/Jyz1CD,http://yunpan.cn/QNe6SPm2p2BzT,,,,,,
,,,,,,,,,
You Don��t Know JS: Scope & Closures,http://pan.baidu.com/s/1hquY2iS,,,,,,,,
,,,,,,,,,
Beginning iOS Programming,http://pan.baidu.com/s/1jG4xDwa,http://url.cn/KpJLEd,http://yunpan.cn/QNBeDkQspxaua,,,,,,
,,,,,,,,,
Building Web Apps with WordPress,http://pan.baidu.com/s/1o6nuF7W,http://url.cn/JqfWBy,http://yunpan.cn/QNeySR4rW26Qw,,,,,,
,,,,,,,,,
The New How,http://pan.baidu.com/s/1c0zQrHA,http://url.cn/PNT9JK,http://yunpan.cn/QNefP9trB2tZq,,,,,,
,,,,,,,,,
Professional C# 5.0 and .NET 4.5.1,http://pan.baidu.com/s/1qW0hGRi,http://url.cn/IrP9JI,http://yunpan.cn/QNBMBq9sh2whN,,,,,,
,,,,,,,,,
Beginning ASP.NET 4.5.1: in C# and VB,http://pan.baidu.com/s/1gdvGrHh,http://url.cn/PaSYvV,http://yunpan.cn/QNBEdNXXbSXL5,,,,,,
,,,,,,,,,
Professional Java for Web Applications,http://pan.baidu.com/s/1hq9RvpU,http://url.cn/O9FrrC,http://yunpan.cn/QNrdYHBMjQLL4,,,,,,
,,,,,,,,,
Professional Visual Studio 2013,http://pan.baidu.com/s/1i3gdemD,http://url.cn/LFpN5a,http://yunpan.cn/QNL4xiPLGVFh6,,,,,,
,,,,,,,,,
Java 8 Lambdas,http://pan.baidu.com/s/1dD9XmXN,,,,,,,,
,,,,,,,,,
Designing Evolvable Web APIs with ASP.NET,http://pan.baidu.com/s/1bn1nPXt,,,,,,,,
,,,,,,,,,
Data Structures and Algorithms with JavaScript,http://pan.baidu.com/s/1pJNPWyn,http://url.cn/L5cMYf,,,,,,,
,,,,,,,,,
Data Push Apps with HTML5 SSE,http://pan.baidu.com/s/1gd5jx3l,,,,,,,,
,,,,,,,,,
Clojure Cookbook,http://pan.baidu.com/s/1o6Fe3SQ,,,,,,,,
,,,,,,,,,
Continuous Enterprise Development in Java,http://pan.baidu.com/s/1bnvOfGN,http://url.cn/OuCZue,http://yunpan.cn/QIa4A53eJqcfd,,,,,,
,,,,,,,,,
"Ethernet: The Definitive Guide, 2nd Edition",http://pan.baidu.com/s/1eQIICjo,http://url.cn/R1xnhk,http://yunpan.cn/QIa4cUrtPGms6,,,,,,
,,,,,,,,,
Make: Basic Arduino Projects,http://pan.baidu.com/s/1pJK2gvL,http://url.cn/Q8aqtY,http://yunpan.cn/QIh8iDp8cDdYf,,,,,,
,,,,,,,,,
iWork: The Missing Manual,http://pan.baidu.com/s/1jGDkLoi,http://url.cn/NKX2zn,http://yunpan.cn/QIheckxUb2Kyh,,,,,,
,,,,,,,,,
Getting Started with Intel Galileo,http://pan.baidu.com/s/1i39Pbk5,http://url.cn/PAEWSx,http://yunpan.cn/QIh8nUxBZpxNa,,,,,,
,,,,,,,,,
Play for Java,http://pan.baidu.com/s/1o6lyoqQ,,,,,,,,
,,,,,,,,,
Learn Active Directory Management in a Month of Lunches,http://pan.baidu.com/s/15t5T0,http://url.cn/L8pOda,http://yunpan.cn/QIznuXIfnI9D8,,,,,,
,,,,,,,,,
The Mikado Method,http://pan.baidu.com/s/1bnu2fFp,http://url.cn/Rt0Pcs,http://yunpan.cn/QIbkfNbBJKcIu,,,,,,
,,,,,,,,,
Learning OpenCV,http://pan.baidu.com/s/1i3fwJjf,http://url.cn/R172ch,http://yunpan.cn/QInAJ8twdF9UG,,,,,,
,,,,,,,,,
Kanban in Action,http://pan.baidu.com/s/1gdoovEr,http://url.cn/Ld2p2i,http://yunpan.cn/QIbMtzrT2XPHW,,,,,,
,,,,,,,,,
HTML5 in Action,http://pan.baidu.com/s/1mgM9XYK,http://url.cn/Ns2dxV,http://yunpan.cn/QI5eewqnM2ZzM,,,,,,
,,,,,,,,,
"Ext JS in Action, 2nd Edition",http://pan.baidu.com/s/1o6Nua8q,,,,,,,,
,,,,,,,,,
"Mule in Action, 2nd Edition",http://pan.baidu.com/s/1sjEspMt,,,,,,,,
,,,,,,,,,
Designing Multi-Device Experiences,http://pan.baidu.com/s/1qWlnXBA,http://url.cn/R5A1gb,http://yunpan.cn/QI6uPpgSQLQED,,,,,,
,,,,,,,,,
Gradle in Action,http://pan.baidu.com/s/1o6BhfmU,,,,,,,,
,,,,,,,,,
Java Performance,http://pan.baidu.com/s/1mgJmgTM,http://url.cn/RFoaCu,http://yunpan.cn/QI2Fk2iIEUUjF,,,,,,
,,,,,,,,,
Programming 3D Applications with HTML5 and WebGL,http://pan.baidu.com/s/1mgDgz36,,,,,,,,
,,,,,,,,,
Programming Windows Store Apps with C#,http://pan.baidu.com/s/1mgiKZzU,,,,,,,,
,,,,,,,,,
Speaking JavaScript,http://pan.baidu.com/s/1bnxy0R9,,,,,,,,
,,,,,,,,,
Responsive Theming for Drupal,http://pan.baidu.com/s/1gdh2A9l,,,,,,,,
,,,,,,,,,
"Learning Cocoa with Objective-C, 4th Edition",http://pan.baidu.com/s/1c0H03a4,http://url.cn/RqfI5q,http://yunpan.cn/QIYh7nKemP7BP,,,,,,
,,,,,,,,,
Network Security Through Data Analysis,http://pan.baidu.com/s/1gdGIzZH,,,,,,,,
,,,,,,,,,
Learning Web App Development,http://pan.baidu.com/s/1gduZFEz,http://url.cn/NvohuK,http://yunpan.cn/QIrkjYRxrcy6D,,,,,,
,,,,,,,,,
"Learning the bash Shell, 3rd Edition",http://pan.baidu.com/s/1gdeKEB5,http://url.cn/RQPyer,http://yunpan.cn/QIrBUjuNMwRYx,,,,,,
,,,,,,,,,
Building Polyfills,http://pan.baidu.com/s/1dDzh469,http://url.cn/QryUbT,http://yunpan.cn/QIrMIuvA2hmQ8,,,,,,
,,,,,,,,,
Data Visualization with D3.js Cookbook,http://pan.baidu.com/s/1ntoP4El,,,,,,,,
,,,,,,,,,
Node Security,http://pan.baidu.com/s/1gdmSjQz,http://url.cn/LKV0pO,http://yunpan.cn/QIrK2ITAkxKSr,,,,,,
,,,,,,,,,
C++ Application Development with Code::Blocks,http://pan.baidu.com/s/1ntDKlT3,http://url.cn/Pk91Gl,http://yunpan.cn/QIddgZWE8YR2k,,,,,,
,,,,,,,,,
Android Programming: Pushing the Limits,https://pan.baidu.com/s/1jJeDezc,,,,,,,,
,,,,,,,,,
Data Visualization with d3.js,http://pan.baidu.com/s/1qWO3qJq,http://url.cn/RhdYL3,http://yunpan.cn/Q4h2c3GM8F3mc,,,,,,
,,,,,,,,,
Learning Apache Karaf,http://pan.baidu.com/s/1o6qliKq,,,,,,,,
,,,,,,,,,
"HTML & XHTML: The Definitive Guide, 6th Edition",http://pan.baidu.com/s/1hqf3Ade,,,,,,,,
,,,,,,,,,
Machine Learning with R,http://pan.baidu.com/s/1jG804SY,http://url.cn/RTLmze,http://yunpan.cn/Q472cULtBnU6K,,,,,,
,,,,,,,,,
Administrating Solr,http://pan.baidu.com/s/1eQFtQ9s,http://url.cn/OsSPFq,http://yunpan.cn/Q4EJjTLtQITC5,,,,,,
,,,,,,,,,
"Developing RESTful Services with JAX-RS 2.0, WebSockets, and JSON",http://pan.baidu.com/s/1mg6ugAk,http://url.cn/Q2wsIG,http://yunpan.cn/Q4EZPkrIFcqYL,,,,,,
,,,,,,,,,
Mastering Ninject for Dependency Injection,http://pan.baidu.com/s/1bnBwcyz,http://url.cn/OnV1SO,http://yunpan.cn/Q4R4UMquqiKWH,,,,,,
,,,,,,,,,
Android Studio Application Development,http://pan.baidu.com/s/1eQAAi3K,http://url.cn/PskSZn,http://yunpan.cn/Q4Ey6Mt73WAjS,,,,,,
,,,,,,,,,
Getting Started with Magento Extension Development,https://pan.baidu.com/s/1dGtaw85,,,,,,,,
,,,,,,,,,
Building Minecraft Server Modifications,http://pan.baidu.com/s/1i3A3PUd,http://url.cn/PeBVon,http://yunpan.cn/Q4R4HSsUzDk4t,,,,,,
,,,,,,,,,
RestKit for iOS,http://pan.baidu.com/s/1kT5FYcf,http://url.cn/QXcay1,http://yunpan.cn/Q4PTwf6CEmhYF,,,,,,
,,,,,,,,,
Learning Core Data for iOS,http://pan.baidu.com/s/1mgNx6Dq,,,,,,,,
,,,,,,,,,
Creating Dynamic UI with Android Fragments,http://pan.baidu.com/s/1gdIKxNl,,,,,,,,
,,,,,,,,,
Android Application Programming with OpenCV,http://pan.baidu.com/s/1kTt4Jjx,http://url.cn/O2Z4Fd,http://yunpan.cn/Q4P4TFXKFk7Fq,,,,,,
,,,,,,,,,
"Advanced Programming in the UNIX Environment, 3rd Edition",http://pan.baidu.com/s/1eQDxOWi,,,,,,,,
,,,,,,,,,
The Art of UNIX Programming,http://pan.baidu.com/s/1hrIqlrm,,,,,,,,
,,,,,,,,,
"Oracle PL/SQL Programming, 6th Edition",http://pan.baidu.com/s/1Ait46,,,,,,,,
,,,,,,,,,
"Mastering Perl, 2nd Edition",http://pan.baidu.com/s/1hqzitUG,,,,,,,,
,,,,,,,,,
Beginning NFC,http://pan.baidu.com/s/1hqCCAbU,,,,,,,,
,,,,,,,,,
"Python Pocket Reference, 5th Edition",http://pan.baidu.com/s/1bnH9DaJ,,,,,,,,
,,,,,,,,,
"Ask, Measure, Learn",https://pan.baidu.com/s/1bqvMsoB,,,,,,,,
,,,,,,,,,
Thinking with Data,http://pan.baidu.com/s/1jG7iw8A,,,,,,,,
,,,,,,,,,
iOS 7 Programming Pushing the Limits,https://pan.baidu.com/s/1smo8kUD,,,,,,,,
,,,,,,,,,
The Principles of Object-Oriented JavaScript,http://pan.baidu.com/s/1i3kTcFj,,,,,,,,
,,,,,,,,,
Microsoft SQL Server 2012 Internals,http://pan.baidu.com/s/1o8wEHC2,,,,,,,,
,,,,,,,,,
"Switching to the Mac: The Missing Manual, Mavericks Edition",https://pan.baidu.com/s/1c3iTbby,,,,,,,,
,,,,,,,,,
Windows PowerShell Best Practices,http://pan.baidu.com/s/1pJmFRuF,,,,,,,,
,,,,,,,,,
"Head First iPhone and iPad Development, 3rd Edition",http://pan.baidu.com/s/1jG3MuRs,,,,,,,,
,,,,,,,,,
Make: AVR Programming,https://pan.baidu.com/s/1o90jAPW,,,,,,,,
,,,,,,,,,
Professional Embedded ARM Development,http://pan.baidu.com/s/1jGkdbc6,http://url.cn/M3SEMG,http://yunpan.cn/QpvRDwSavLEQE,,,,,,
,,,,,,,,,
Professional Access 2013 Programming,http://pan.baidu.com/s/1o6uTvE6,,,,,,,,
,,,,,,,,,
.cn/RpUd4a,http://yunpan.cn/QpvBMxqKEF8Yk,,,,,,,,
,,,,,,,,,
Learn Windows IIS in a Month of Lunches,http://pan.baidu.com/s/1ntDdhqh,http://url.cn/Vxpwlt,http://yunpan.cn/QpPFydUVyD4Ud,,,,,,
,,,,,,,,,
Make: Ultimate Guide to 3D Printing 2014,http://pan.baidu.com/s/1pJjSRB9,http://url.cn/MU1FjJ,http://yunpan.cn/Qp5TqIbPmaNMj,,,,,,
,,,,,,,,,
Linked Data,http://pan.baidu.com/s/1o62REB4,http://url.cn/PAkgZF,http://yunpan.cn/QpPFLyHPqvrt9,,,,,,
,,,,,,,,,
Windows Phone 8 in Action,http://pan.baidu.com/s/1bn4AcLh,http://url.cn/K9WefD,http://yunpan.cn/QprgERgexda6d,,,,,,
,,,,,,,,,
Hello World! 2nd Edition,http://pan.baidu.com/s/1gdHtfCB,http://url.cn/Txf79u,http://yunpan.cn/QpuCSDft4aUiL,,,,,,
,,,,,,,,,
"The Art of Unit Testing, 2nd Edition",http://pan.baidu.com/s/1pJuOxo3,,,,,,,,
,,,,,,,,,
SonarQube in Action,http://pan.baidu.com/s/1jG5bCTS,http://url.cn/SaOmll,http://yunpan.cn/QpLeYsaJNZIdt,,,,,,
,,,,,,,,,
Node.js in Action,http://pan.baidu.com/s/1dDzUvcd,,,,,,,,
,,,,,,,,,
Programming Google Glass,https://pan.baidu.com/s/1kWiEL8b,,,,,,,,
,,,,,,,,,
Web Development with Clojure,https://pan.baidu.com/s/1eSpMOKy,,,,,,,,
,,,,,,,,,
Seven Web Frameworks in Seven Weeks,http://pan.baidu.com/s/1eQwadG2,,,,,,,,
,,,,,,,,,
The Dream Team Nightmare,http://pan.baidu.com/s/1kTp08sR,http://url.cn/NgStmG,http://yunpan.cn/QpwwhpmuNcZuk,,,,,,
,,,,,,,,,
Node.js the Right Way,http://pan.baidu.com/s/1qWyRVzA,,,,,,,,
,,,,,,,,,
Remote Pairing,https://pan.baidu.com/s/1dcR37w,,,,,,,,
,,,,,,,,,
Grails 2: A Quick-Start Guide,http://pan.baidu.com/s/1jGG6VdG,http://url.cn/Mu1zSv,http://yunpan.cn/QpKFAQpEbYkYX,,,,,,
,,,,,,,,,
Developing Android on Android,http://pan.baidu.com/s/1hq2xQmS,http://url.cn/Qr4o8d,http://yunpan.cn/QpKRGsPQrU7EL,,,,,,
,,,,,,,,,
Crafting Rails 4 Applications,http://pan.baidu.com/s/1mgmQRkG,,,,,,,,
,,,,,,,,,
Create Mobile Games with Corona,http://pan.baidu.com/s/1nuLJ0Zf,,,,,,,,
,,,,,,,,,
Build Awesome Command-Line Applications in Ruby 2,http://pan.baidu.com/s/1mgMGOvI,,,,,,,,
,,,,,,,,,
Mastering Web Application Development with AngularJS,http://pan.baidu.com/s/1gd3SwpX,,,,,,,,
,,,,,,,,,
Android Application Security Essentials,http://pan.baidu.com/s/1c0ncBWs,,,,,,,,
,,,,,,,,,
Chef Infrastructure Automation Cookbook,https://pan.baidu.com/s/1o9XZ86I,,,,,,,,
,,,,,,,,,
Developing Windows Store Apps with HTML5 and JavaScript,https://pan.baidu.com/s/1c4ff5g0,,,,,,,,
,,,,,,,,,
Scaling Big Data with Hadoop and Solr,http://pan.baidu.com/s/1kTrCuj1,,,,,,,,
,,,,,,,,,
Backbone.js Cookbook,https://pan.baidu.com/s/1jJfYY38,,,,,,,,
,,,,,,,,,
Programming Elastic MapReduce,http://pan.baidu.com/s/1bnGpAhh,,,,,,,,
,,,,,,,,,
"Learning Android, 2nd Edition",http://pan.baidu.com/s/1qW9qNW4,,,,,,,,
,,,,,,,,,
Learning jQuery Deferreds,http://pan.baidu.com/s/1gdKiZRH,,,,,,,,
,,,,,,,,,
Raspberry Pi Cookbook,https://pan.baidu.com/s/1dFPUkqH,,,,,,,,
,,,,,,,,,
Anonymizing Health Data,https://pan.baidu.com/s/1dF4JoAH,,,,,,,,
,,,,,,,,,
"Programming iOS 7, 4th Edition",http://pan.baidu.com/s/1qW9EKNy,,,,,,,,
,,,,,,,,,
RaphaelJS,http://pan.baidu.com/s/1bncqkjH,,,,,,,,
,,,,,,,,,
Raspberry Pi Hacks,http://pan.baidu.com/s/1dD5l6gD,http://url.cn/JSpxqw,http://yunpan.cn/QzR3BZrQ9Ckkt,,,,,,
,,,,,,,,,
"Head First PMP, 3rd Edition",http://pan.baidu.com/s/1i3L4MVz,,,,,,,,
,,,,,,,,,
"The C++ Programming Language, 4th Edition",http://pan.baidu.com/s/1o6qadmi,http://url.cn/JqLZQF,http://yunpan.cn/QzRLBIsqJuyT4,,,,,,
,,,,,,,,,
"C++ Primer Plus, 6th Edition",http://pan.baidu.com/s/1gdquAgN,,,,,,,,
,,,,,,,,,
Dreamweaver CC: The Missing Manual,https://pan.baidu.com/s/1d4BMNW,,,,,,,,
,,,,,,,,,
"HTML5: The Missing Manual, 2nd Edition",http://pan.baidu.com/s/1mgifmIk,,,,,,,,
,,,,,,,,,
OS X Mavericks: The Missing Manual,https://pan.baidu.com/s/1jJr4qt4,,,,,,,,
,,,,,,,,,
"Introduction to Android Application Development, 4th Edition",http://pan.baidu.com/s/1gd1d9Sn,http://url.cn/QxYXes,http://yunpan.cn/QzZHBTdQVWvAp,,,,,,
,,,,,,,,,
Python in Practice,http://pan.baidu.com/s/1c09yhqC,,,,,,,,
,,,,,,,,,
iOS Components and Frameworks,https://pan.baidu.com/s/1smbGVxz,,,,,,,,
,,,,,,,,,
jQuery and JavaScript Phrasebook,http://pan.baidu.com/s/1gdrJMG7,,,,,,,,
,,,,,,,,,
Windows 8.1: The Missing Manual,https://pan.baidu.com/s/1mjsMg8w,,,,,,,,
,,,,,,,,,
"C++ Primer, 5th Edition",http://pan.baidu.com/s/1sj30UtB,http://url.cn/MkUy9S,http://yunpan.cn/QDasJeJwE2TnL,,,,,,
,,,,,,,,,
"C Primer Plus, 6th Edition",http://pan.baidu.com/s/1sjJLMcX,,,,,,,,
,,,,,,,,,
"Effective Java, 2nd Edition",http://pan.baidu.com/s/1eQs1hrc,,,,,,,,
,,,,,,,,,
C++ Gotchas,http://pan.baidu.com/s/1bn6Lbll,,,,,,,,
,,,,,,,,,
"Programming in Objective-C, 6th Edition",http://pan.baidu.com/s/1mgC3Xgc,,,,,,,,
,,,,,,,,,
"TCP/IP Illustrated, Volume 2: The Implementation",http://pan.baidu.com/s/1qW5CQGs,,,,,,,,
,,,,,,,,,
"Effective Perl Programming, 2nd Edition",http://pan.baidu.com/s/1pJO3A5P,http://url.cn/RuSRaV,http://yunpan.cn/QDUKhdxY29YYc,,,,,,
,,,,,,,,,
Effective JavaScript,http://pan.baidu.com/s/1dD5RhDZ,http://url.cn/MzwImd,http://yunpan.cn/QDGS55qzhEEX8,,,,,,
,,,,,,,,,
"TCP/IP Illustrated, Volume 1: The Protocols, 2nd Edition",http://pan.baidu.com/s/1o6JUeyI,,,,,,,,
,,,,,,,,,
